layer,distance,elevation
_571a553a_2d52_49dd_b15b_845a9e671e13,2325.44777338936,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2325.90633203129,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2326.79499618153,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2327.68366033176,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2328.14221897369,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2329.03088312392,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2329.91954727416,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2330.37810591609,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2331.26677006632,231.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2332.15543421656,231.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2332.61399285849,231.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2333.50265700872,231.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2334.39132115896,231.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2334.84987980089,232.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2335.73854395112,232.0234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2336.62720810135,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2337.08576674328,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2337.97443089352,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2338.86309504375,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2339.32165368568,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2340.21031783592,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2341.09898198615,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2341.55754062808,231.99609375
_571a553a_2d52_49dd_b15b_845a9e671e13,2342.44620477831,231.94921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2343.33486892855,231.94921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2343.79342757048,231.94921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2344.68209172071,231.94921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2345.14065036264,231.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2346.02931451288,231.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2346.91797866311,231.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2347.37653730504,231.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2348.26520145528,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2349.15386560551,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2349.61242424744,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2350.50108839767,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2351.38975254791,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2351.84831118984,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2352.73697534007,231.8828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2353.62563949031,231.80859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2354.08419813224,231.80859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2354.97286228247,231.80859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2355.8615264327,231.80859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2356.32008507463,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2357.20874922487,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2358.0974133751,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2358.55597201703,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2359.44463616727,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2360.4791668683,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2361.47885451471,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2362.47854216111,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2363.47822980752,231.67578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2364.47791745393,231.67578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2365.47760510034,231.67578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2366.47729274675,231.67578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2367.47698039315,231.67578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2368.47666803956,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2369.47635568597,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2370.47604333238,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2371.47573097879,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2371.50072316995,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2372.50041081636,231.6328125
_571a553a_2d52_49dd_b15b_845a9e671e13,2373.50009846277,231.60546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2374.49978610917,231.60546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2375.50685507337,231.60546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2376.50654271978,231.60546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2377.50623036619,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2378.5059180126,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2379.505605659,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2380.50529330541,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2381.50498095182,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2382.50466859823,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2383.50435624464,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2384.50404389104,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2385.50373153745,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2386.50341918386,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2387.50310683027,231.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2388.50279447668,231.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2389.50248212308,231.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2390.50216976949,231.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2391.5018574159,231.57421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2392.50154506231,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2393.50123270872,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2394.50092035513,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2395.50060800153,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2396.50029564794,231.578125
_571a553a_2d52_49dd_b15b_845a9e671e13,2397.49998329435,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2398.49967094076,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2399.49935858717,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2400.49904623357,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2401.49873387998,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2402.49842152639,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2403.4981091728,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2404.49779681921,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2405.49748446561,231.5859375
_571a553a_2d52_49dd_b15b_845a9e671e13,2406.49717211202,231.58984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2407.49685975843,231.58984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2408.49654740484,231.58984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2409.49623505125,231.58984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2410.49592269765,231.58984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2411.49561034406,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2411.52060253522,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2412.52029018163,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2413.51997782804,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2414.51966547445,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2415.51935312086,231.58203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2416.51904076727,231.56640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2417.51872841367,231.56640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2418.51841606008,231.56640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2419.51810370649,231.56640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2420.5177913529,231.56640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2421.51747899931,231.54296875
_571a553a_2d52_49dd_b15b_845a9e671e13,2422.51716664571,231.54296875
_571a553a_2d52_49dd_b15b_845a9e671e13,2423.51685429212,231.54296875
_571a553a_2d52_49dd_b15b_845a9e671e13,2424.51654193853,231.54296875
_571a553a_2d52_49dd_b15b_845a9e671e13,2425.51622958494,231.5078125
_571a553a_2d52_49dd_b15b_845a9e671e13,2426.51591723135,231.5078125
_571a553a_2d52_49dd_b15b_845a9e671e13,2427.51560487775,231.5078125
_571a553a_2d52_49dd_b15b_845a9e671e13,2428.51529252416,231.5078125
_571a553a_2d52_49dd_b15b_845a9e671e13,2429.51498017057,231.5078125
_571a553a_2d52_49dd_b15b_845a9e671e13,2430.51466781698,231.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,2431.51435546339,231.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,2432.51404310979,231.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,2433.5137307562,231.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,2434.51341840261,231.47265625
_571a553a_2d52_49dd_b15b_845a9e671e13,2435.51310604902,231.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2436.51279369543,231.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2437.51248134183,231.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2438.51216898824,231.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2439.5192379543,231.43359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2440.51892560071,231.3984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2441.51861324712,231.3984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2442.51830089353,231.3984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2443.51798853994,231.3984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2444.51767618634,231.359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2445.51736383275,231.359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2446.51705147916,231.359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2447.51673912557,231.359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2448.51642677198,231.359375
_571a553a_2d52_49dd_b15b_845a9e671e13,2449.51611441838,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2450.51580206479,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2451.5154897112,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2451.54048190236,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2452.54016954877,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2453.53985719518,231.32421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2454.53954484159,231.28515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2455.53923248799,231.28515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2456.5389201344,231.28515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2457.53860778081,231.28515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2458.53829542722,231.28515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2459.53798307363,231.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2460.53767072003,231.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2461.53735836644,231.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2462.53704601285,231.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2463.53673365926,231.2421875
_571a553a_2d52_49dd_b15b_845a9e671e13,2464.53642130567,231.203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2465.53610895208,231.203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2466.53579659848,231.203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2467.53548424489,231.203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2468.5351718913,231.171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2469.53485953771,231.171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2470.53454718412,231.171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2471.53423483052,231.171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2472.53392247693,231.171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2473.53361012334,231.13671875
_571a553a_2d52_49dd_b15b_845a9e671e13,2474.53329776975,231.13671875
_571a553a_2d52_49dd_b15b_845a9e671e13,2475.53298541616,231.13671875
_571a553a_2d52_49dd_b15b_845a9e671e13,2476.53267306256,231.13671875
_571a553a_2d52_49dd_b15b_845a9e671e13,2477.53236070897,231.13671875
_571a553a_2d52_49dd_b15b_845a9e671e13,2478.53204835538,231.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,2479.53173600179,231.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,2480.5314236482,231.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,2481.5311112946,231.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,2482.53079894101,231.09765625
_571a553a_2d52_49dd_b15b_845a9e671e13,2483.53048658742,231.046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2484.53017423383,231.046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2485.52986188024,231.046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2486.52954952664,231.046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2487.52923717305,230.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2488.52892481946,230.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2489.52861246587,230.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2490.52830011228,230.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2491.52798775868,230.984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2491.55297994985,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2492.55266759626,230.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2493.55235524266,230.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2494.55204288907,230.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2495.55173053548,230.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2496.55141818189,230.953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2497.5511058283,230.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,2498.5507934747,230.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,2499.55048112111,230.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,2500.55016876752,230.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,2501.54985641393,230.89453125
_571a553a_2d52_49dd_b15b_845a9e671e13,2502.54954406034,230.8515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2503.55661302453,230.8515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2504.55630067094,230.8515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2505.55598831735,230.8515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2506.55567596376,230.8515625
_571a553a_2d52_49dd_b15b_845a9e671e13,2507.55536361017,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2508.55505125657,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2509.55473890298,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2510.55442654939,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2511.5541141958,230.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2512.55380184221,230.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2513.55348948862,230.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2514.55317713502,230.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2515.55286478143,230.8203125
_571a553a_2d52_49dd_b15b_845a9e671e13,2516.55255242784,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2517.55224007425,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2518.55192772066,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2519.55161536706,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2520.55130301347,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2521.55099065988,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2522.55067830629,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2523.5503659527,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2524.5500535991,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2525.54974124551,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2526.54942889192,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2527.54911653833,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2528.54880418474,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2529.54849183114,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2530.54817947755,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2531.54786712396,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2531.57285931512,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2532.57254696153,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2533.57223460794,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2534.57192225435,230.81640625
_571a553a_2d52_49dd_b15b_845a9e671e13,2535.57160990075,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2536.57129754716,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2537.57098519357,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2538.57067283998,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2539.57036048639,230.828125
_571a553a_2d52_49dd_b15b_845a9e671e13,2540.5700481328,230.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2541.5697357792,230.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2542.56942342561,230.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2543.56911107202,230.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2544.56879871843,230.85546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2545.56848636484,230.8984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2546.56817401124,230.8984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2547.56786165765,230.8984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2548.56754930406,230.8984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2549.56723695047,230.8984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2550.56692459688,230.95703125
_571a553a_2d52_49dd_b15b_845a9e671e13,2551.56661224328,230.95703125
_571a553a_2d52_49dd_b15b_845a9e671e13,2552.56629988969,230.95703125
_571a553a_2d52_49dd_b15b_845a9e671e13,2553.5659875361,230.95703125
_571a553a_2d52_49dd_b15b_845a9e671e13,2554.56567518251,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2555.56536282892,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2556.56505047532,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2557.56473812173,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2558.56442576814,231.01953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2559.56411341455,231.08984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2560.56380106096,231.08984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2561.56348870736,231.08984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2562.56317635377,231.08984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2563.56286400018,231.08984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2564.56255164659,231.16015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2565.562239293,231.16015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2566.56192693941,231.16015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2567.56899590547,231.16015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2568.56868355187,231.16015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2569.56837119828,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2570.56805884469,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2571.5677464911,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2571.59273868226,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2572.59242632867,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2573.59211397508,231.234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2574.59180162148,231.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2575.59148926789,231.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2576.5911769143,231.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2577.59086456071,231.3046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2578.59055220712,231.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,2579.59023985352,231.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,2580.58992749993,231.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,2581.58961514634,231.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,2582.58930279275,231.37890625
_571a553a_2d52_49dd_b15b_845a9e671e13,2583.58899043916,231.44921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2584.58867808556,231.44921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2585.58836573197,231.44921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2586.58805337838,231.44921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2587.58774102479,231.44921875
_571a553a_2d52_49dd_b15b_845a9e671e13,2588.5874286712,231.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2589.58711631761,231.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2590.58680396401,231.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2591.58649161042,231.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2592.58617925683,231.51171875
_571a553a_2d52_49dd_b15b_845a9e671e13,2593.58586690324,231.5546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2594.58555454965,231.5546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2595.58524219605,231.5546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2596.58492984246,231.5546875
_571a553a_2d52_49dd_b15b_845a9e671e13,2597.58461748887,231.59375
_571a553a_2d52_49dd_b15b_845a9e671e13,2598.58430513528,231.59375
_571a553a_2d52_49dd_b15b_845a9e671e13,2599.58399278169,231.59375
_571a553a_2d52_49dd_b15b_845a9e671e13,2600.58368042809,231.59375
_571a553a_2d52_49dd_b15b_845a9e671e13,2601.5833680745,231.59375
_571a553a_2d52_49dd_b15b_845a9e671e13,2602.58305572091,231.625
_571a553a_2d52_49dd_b15b_845a9e671e13,2603.58274336732,231.625
_571a553a_2d52_49dd_b15b_845a9e671e13,2604.58243101373,231.625
_571a553a_2d52_49dd_b15b_845a9e671e13,2605.58211866013,231.625
_571a553a_2d52_49dd_b15b_845a9e671e13,2606.58180630654,231.625
_571a553a_2d52_49dd_b15b_845a9e671e13,2607.58149395295,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2608.58118159936,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2609.58086924577,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2610.58055689217,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2611.58024453858,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2611.60523672975,231.66015625
_571a553a_2d52_49dd_b15b_845a9e671e13,2612.60492437615,231.6953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2613.60461202256,231.6953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2614.60429966897,231.6953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2615.60398731538,231.6953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2616.60367496179,231.6953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2617.60336260819,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2618.6030502546,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2619.60273790101,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2620.60242554742,231.734375
_571a553a_2d52_49dd_b15b_845a9e671e13,2621.60211319383,231.76953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2622.60180084023,231.76953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2623.60148848664,231.76953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2624.60117613305,231.76953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2625.60086377946,231.76953125
_571a553a_2d52_49dd_b15b_845a9e671e13,2626.60055142587,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2627.60023907227,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2628.59992671868,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2629.59961436509,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2630.5993020115,231.8046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2631.6063709757,231.83984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2632.6060586221,231.83984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2633.60574626851,231.83984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2634.60543391492,231.83984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2635.60512156133,231.83984375
_571a553a_2d52_49dd_b15b_845a9e671e13,2636.60480920774,231.87109375
_571a553a_2d52_49dd_b15b_845a9e671e13,2637.60449685415,231.87109375
_571a553a_2d52_49dd_b15b_845a9e671e13,2638.60418450055,231.87109375
_571a553a_2d52_49dd_b15b_845a9e671e13,2639.60387214696,231.87109375
_571a553a_2d52_49dd_b15b_845a9e671e13,2640.60355979337,231.90234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2641.60324743978,231.90234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2642.60293508619,231.90234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2643.60262273259,231.90234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2644.602310379,231.90234375
_571a553a_2d52_49dd_b15b_845a9e671e13,2645.60199802541,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2646.60168567182,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2647.60137331823,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2648.60106096463,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2649.60074861104,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2650.60043625745,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2651.60012390386,231.91796875
_571a553a_2d52_49dd_b15b_845a9e671e13,2651.62511609502,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2652.62480374143,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2653.62449138784,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2654.62417903424,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2655.62386668065,231.98046875
_571a553a_2d52_49dd_b15b_845a9e671e13,2656.62355432706,231.98046875
